date,sentence,importance,event-type,cluster
July 22. 1849, July 22,0,,
July 22. 1849," 1849
 On the other half of this sheet is what I hope may be both satisfactory and serviceable to you",0,,
July 22. 1849,"  2  If any thing I have written for any body should be turned to your disadvantage, I could hardly ever forgive myself for the carelessness of so writing",0,,
July 22. 1849," Give my respects to my friends about you, particularly Lucas   3  and tell him I am truly glad he is at a good understanding with the new Commissioner",0,,
July 22. 1849,  4  If letters have come to the Dept,0,,
July 22. 1849," in my favor since the appointment, may they not be sent to me  I should like to see them",0,,
July 22. 1849," I have now about forty such, nineteen  I believe  of which are from M",0,,
July 22. 1849,C,0,,
July 22. 1849," s
 I shall write Berdan to day  5  on the matter of which you speak concerning him",0,,
July 22. 1849, He is as much of a gentleman as lives,0,,
July 22. 1849, Yours very truly A,0,,
July 22. 1849, LINCOLN,0,,
July 22. 1849,"To James Berdan  1 
 James Berdan, Esq Springfield,
 My dear Sir  July 22",0,,
July 22. 1849," 1849
 Last night I received a Washington letter from Mr",0,,
July 22. 1849," John Addison, in which, among other things he says   Lucas tells me this morning that Mr",0,,
July 22. 1849," Butterfield was making very particular enquiries about our friend Berdan,   expressed a wish to have his services inPage 60
 the Dept",1,event,236
July 22. 1849,", remarking that he considered him one of the best land lawyers in the West  c",1,event,236
July 22. 1849, Would he like an appt,0,,
July 22. 1849,"  I feel satisfied that he could obtain a good one if he applied 
 I took the precaution to withdraw the letters filed in my favor for Comr",1,event,237
July 22. 1849,"  so that the very pretty one you wrote for me, can not rise in judgment against you, if, indeed, being seen, it would affect Mr",0,,
July 22. 1849, B s feelings towards you,0,,
July 22. 1849," Now, my dear Sir, I do not know whether you have thought of going to Washington, or, if you have, whether my friendship would help or hurt you with Mr",1,event,238
July 22. 1849," B  still I write this to put myself at your service in the matter, and to say I shall be pleased to act as you may desire",0,,
July 22. 1849, Please write me by return mail ,0,,
July 22. 1849,  Your friend as ever A,0,,
July 22. 1849, LINCOLN,0,,
"July 27th, 1849","To Thomas Ewing  1 
 Springfield, Ills",0,,
"July 27th, 1849"," July 27th, 1849
 Hon",0,,
"July 27th, 1849"," Secretary of the Interior
 Dear Sir
 Yours of the 18th in answer to my inquiries concerning the letters of Messrs",0,,
"July 27th, 1849"," Thompson   Embree is received, and for which I thank you",0,,
"July 27th, 1849", You are deceived to some extent at least,0,,
"July 27th, 1849", Mr,0,,
"July 27th, 1849"," Caffee did not inform me at the time he gave me the bundle, or at any time, that any letters filed in my favor, had been retained",1,event,239
"July 27th, 1849"," He did not give me the bundle in person  but it was sent to my lodging, accompanied by a letter from yourself, which letter, now before me, contains no indication that any of the letters had been retained",1,event,239
"July 27th, 1849"," On the contrary it speaks of the papers as an unbroken series,  numbered from 75 to 183 inclusive, with a small package file at a late hour yesterday 
 Again, if the letters of Mssrs",1,event,239
"July 27th, 1849"," Thompson   Embree, were retained under the rule you state, then that rule was applied with a strange partially in this case, for I have now under my eye, taken from the bundle mentioned, each with a brief upon it made in your office eight letters falling completely within that rule",1,event,239
"July 27th, 1849"," Five of them are addressed to the President, one to a third person,   two to yourself  all speak of Mr",0,,
"July 27th, 1849", B,0,,
"July 27th, 1849", in the same tone as Mssrs,0,,
"July 27th, 1849"," Thompson   Embree, and none of them was ever in my possession, till they came to me in the bundle referred to",0,,
"July 27th, 1849"," But the strangest of all is, that one of these eight letters, now before me, is the the  sic  identical letter of A",0,,
"July 27th, 1849",G,0,,
"July 27th, 1849"," Henry,  2  which you expressly state in your letter, has been retained by you, or by Mr",0,,
"July 27th, 1849"," Caffee, under the rule",0,,
"July 27th, 1849"," Because of these things, I have ventured to say you are deceived",0,,
"July 27th, 1849", Your Obt,0,,
"July 27th, 1849"," Servt
 A",0,,
"July 27th, 1849", LINCOLN,0,,
"July 28, 1849",To John M,0,,
"July 28, 1849"," Clayton  1 
 Hon",0,,
"July 28, 1849", J,0,,
"July 28, 1849", M,0,,
"July 28, 1849", Clayton,0,,
"July 28, 1849"," Springfield, Ill",0,,
"July 28, 1849",", July 28, 1849",0,,
"July 28, 1849","
 Dear Sir  It is with some hesitation I presume to address this letter and yet I wish not only you, but the whole cabinet, and the President too, would consider the subject matter of it",0,,
"July 28, 1849"," My being among the People while you and they are not, will excuse the apparent presumption",0,,
"July 28, 1849"," It is understood that the President at first adopted, as a general rule, to throw the responsibility of the appointments upon the respective Departments  and that such rule is adhered to and practised upon",1,event,240
"July 28, 1849"," This course I at first thought proper  and, of course, I am not now complaining of it",0,,
"July 28, 1849", Still I am disappointed with the effect of it on the public mind,1,event,241
"July 28, 1849", It is fixing for the President the unjust and ruinous character of being a mere man of straw,1,event,242
"July 28, 1849"," This must be arrested, or it will damn us all inevitably",1,demand,242
"July 28, 1849", It is said Gen,0,,
"July 28, 1849"," Taylor and his officers held a council of war, at Palo Alto  I believe  and that he then fought the battle against unanimous opinion of those officers",1,event,243
"July 28, 1849"," This fact  no matter whether rightfully or wrongfully  gives him more popularity than ten thousand submissions, however really wise and magnanimous those submissions may be",1,event,243
"July 28, 1849","
 The appointments need be no better than they have been, but the public must be brought to understand, that they are the President s appointments",1,demand,243
"July 28, 1849"," He must occasionally say, or seem to say,  by the Eternal,   I take the responsibility",1,demand,243
"July 28, 1849",  Those phrases were the  Samson s locks  of Gen,0,,
"July 28, 1849"," Jackson, and we dare not disregard the lessons of experience",0,,
"July 28, 1849", Your Ob t Sev t A,0,,
"July 28, 1849", LINCOLN,0,,
Augt. 12. 1849,To John M,0,,
Augt. 12. 1849," Clayton  1 
 Hon  Secretary of State Springfield,
 Dear Sir  Augt",0,,
Augt. 12. 1849, 12,0,,
Augt. 12. 1849," 1849
 When I was about leaving Washington last I told you an anecdote by way of impressing on your memory the application of Allen Francis to be Consul at Glasgow, Scotland",1,event,244
Augt. 12. 1849, I very much wish he could be obliged,0,,
Augt. 12. 1849," He is part editor of the oldest paper in the state  and, being a practical printer, has worked constantly, setting type for it, eighteen years",1,event,245
Augt. 12. 1849," He is tired, and has a right to be",0,,
Augt. 12. 1849, His wife is a  Scotchman  and wishes to visit her father land,0,,
Augt. 12. 1849, Your Obt,0,,
Augt. 12. 1849, Servt A,0,,
Augt. 12. 1849, LINCOLN,0,,
Augt. 21st. 1849,To John M,0,,
Augt. 21st. 1849," Clayton  1 
 Hon  J",0,,
Augt. 21st. 1849, M,0,,
Augt. 21st. 1849," Clayton, Springfield, Illinois,
 Secretary of State",0,,
Augt. 21st. 1849, Augt,0,,
Augt. 21st. 1849, 21st,0,,
Augt. 21st. 1849," 1849
 Dear Sir  Your letter of the 10th",0,,
Augt. 21st. 1849, Inst,0,,
Augt. 21st. 1849,", notifying me of my appointment as Secretary of the Teritory of Oregon, and accompanied by a Commission, has been duly received",0,,
Augt. 21st. 1849, I respectfully decline the office,0,,
Augt. 21st. 1849,"
 I shall be greatly obliged if the place be offered to Simeon Francis, of this place",1,demand,246
Augt. 21st. 1849," He will accept it, is capable, and would be faithful in the discharge of it s duties",1,demand,247
Augt. 21st. 1849," He is the principal editor of the oldest, and what I think may be fairly
 called, the leading Whig paper of the state, the Illinois Journal",1,event,248
Augt. 21st. 1849," His good business habits are proved by the facts, that the paper has existed eighteen years, all the time weekly, and part of it, tri weekly, and daily, and has not failed to issue regularly in a single instance",1,event,248
Augt. 21st. 1849,"
 Some time in May last, I think, Mr",0,,
Augt. 21st. 1849, Francis addressed a letter to Mr,0,,
Augt. 21st. 1849," Ewing, which, I was informed while at Washington in June, had been seen by the cabinet, and very highly approved",1,event,249
Augt. 21st. 1849, You possibly may remember it,0,,
Augt. 21st. 1849," He has, for a long time desired to go to Oregon  and I think his appointment would give general satisfaction Your Obt",1,fact,249
Augt. 21st. 1849, Servt,0,,
Augt. 21st. 1849, A,0,,
Augt. 21st. 1849, LINCOLN,0,,
"September 6, 1849",The present letter is marked  Rec d 29 Augt,0,,
"September 6, 1849"," 
 Page 62Resolutions of Sympathy with the Cause of Hungarian Freedom  1 
 September 6, 1849
 Resolved, That in their present glorious struggle for liberty, the Hungarians, command our highest admiration, and have our warmest sympathy",0,,
"September 6, 1849","
 Resolved, That they have our most ardent prayers for their speedy triumph and final success",0,,
"September 6, 1849","
 Resolved, That the Government of the United States should acknowledge the Independence of Hungary as  a  Nation of freemen, at the very earliest moment consistent with our amicable relations with that Government, against which they are contending",1,demand,250
"September 6, 1849","
 Resolved, That in the opinion of this meeting, the immediate acknowledgment of the independence of Hungary by our government, is due from American freemen, to their struggling brethren, to the general cause of Republican liberty, and not a violation of the just rights of any Nation or people",1,event,250
"September 6, 1849",,0,,
Sept. 12. 1849,To John M,0,,
Sept. 12. 1849," Clayton  1 
 Hon  Secretary of State Springfield, Ills",0,,
Sept. 12. 1849,"
 Dear Sir  Sept",0,,
Sept. 12. 1849, 12,0,,
Sept. 12. 1849, 1849,0,,
Sept. 12. 1849,"
 You perceive the object of the inclosed paper",0,,
Sept. 12. 1849, I personally know Majr,0,,
Sept. 12. 1849, Fellows to be worthy of either of the offices mentioned,0,,
Sept. 12. 1849, The signers of the paper are of the  tip top  whigs of Illinois,0,,
Sept. 12. 1849," One of them is now a circuit judge, one other has been such, one is now U",0,,
Sept. 12. 1849,S,0,,
Sept. 12. 1849," District Attorney, and the others are all lawyers of high standing",0,,
Sept. 12. 1849, I fully indorse Majr,0,,
Sept. 12. 1849," Fellows and them, reserving only, that I have already recommended S",0,,
Sept. 12. 1849, Francis for the Secretaryship of Oregon,0,,
Sept. 12. 1849, Your Obt,0,,
Sept. 12. 1849, Servt,0,,
Sept. 12. 1849, A,0,,
Sept. 12. 1849, LINCOLN,0,,
Sept. 12. 1849,"Dear Judge Springfield, Ills",0,,
Sept. 12. 1849, Sept,0,,
Sept. 12. 1849, 12,0,,
Sept. 12. 1849," 1849
 Your letter asking my aid in behalf of your friend Stickney  2  has been received",0,,
Sept. 12. 1849," I had already made a recommendation for the Secretaryship of Oregon  I however mentioned that, and then endorsed you and Webb  3  in the strongest terms I could and sent your letters to Mr",1,event,251
Sept. 12. 1849, Clayton,0,,
Sept. 12. 1849, Please accept my thanks for your kind letter to the President in my behalf  and also the expression of my deep regret for your failure in the late congressional contest,0,,
Sept. 12. 1849," I did not, however, dare to hope for your success",0,,
Sept. 12. 1849, There was too much against you,0,,
Sept. 12. 1849, Your friend as ever A,0,,
Sept. 12. 1849, LINCOLN,0,,
Sept. 14. 1849,"To William Fithian  1 
 Dear Doctor Springfield, Sept",0,,
Sept. 14. 1849, 14,0,,
Sept. 14. 1849," 1849 
 Your letter of the 9th",0,,
Sept. 14. 1849, was received a day or two ago,0,,
Sept. 14. 1849, The notes and mortgage you enclosed me were duly received,0,,
Sept. 14. 1849," I also got the original Blanchard  2  mortgage from Antrim Campbell, with whom Blanchard had left it for you",1,event,252
Sept. 14. 1849," I got a decree of foreclosure on the whole  but owing to their being no redemption on the sale to be under the Blanchard mortgage the court allowed Mobley  3  till the first of March to pay the money, before advertising for sale",1,event,252
Sept. 14. 1849," Stuart was empowered by Mobley to appear for him, and I had to take such decree as he would consent to or none at all",1,event,253
Sept. 14. 1849," I cast the matter about in my mind, and concluded, that as I could not get a decree before March at any rate, and as taking a decree now would put the accrued interest at interest, and thereby more than match the fact of throwing the Blanchard debt back from 12 to 6",1,event,254
Sept. 14. 1849," per cent, it was better to do it",0,,
Sept. 14. 1849, This is the present state of the case,0,,
Sept. 14. 1849,"
 I can well enough understand and appreciate your suggestions about the Land Office at Danville  but in my present condition, I can do nothing",0,,
Sept. 14. 1849, Yours as ever A,0,,
Sept. 14. 1849, LINCOLN,0,,
Sept. 15th. 1849,To John M,0,,
Sept. 15th. 1849," Clayton  1 
 Hon  J",0,,
Sept. 15th. 1849, M,0,,
Sept. 15th. 1849," Clayton Springfield, Illinois,
 Secretary of State  Sept",0,,
Sept. 15th. 1849, 15th,0,,
Sept. 15th. 1849," 1849
 Sir  Understanding that Simeon Francis, of this city would accept the office of Secretary of the Teritory of Oregon, and that his name has been presented to you for that appointment, we most cheerfully join in bearing testimony to his worth and qualifications, and in the expression of a desire that the place may be conferred upon him",1,event,255
Sept. 15th. 1849,"
 John T",0,,
Sept. 15th. 1849," Stuart Ben  Bond
 Turner R",0,,
Sept. 15th. 1849, King A,0,,
Sept. 15th. 1849, Y,0,,
Sept. 15th. 1849," Ellis
 Walter Davis Wm",0,,
Sept. 15th. 1849, S,0,,
Sept. 15th. 1849, Wallace,0,,
Sept. 15th. 1849,"
 John T",0,,
Sept. 15th. 1849," Stuart, Whig member of the 26th",0,,
Sept. 15th. 1849,   27th,0,,
Sept. 15th. 1849, Congresses,0,,
Sept. 15th. 1849,"
 Turner R",0,,
Sept. 15th. 1849, King  Present Register of the Land office here,0,,
Sept. 15th. 1849,"
 Walter Davis  Present Receiver of Public Monies here",0,,
Sept. 15th. 1849,"
 Ben  Bond  Present U",0,,
Sept. 15th. 1849,S,0,,
Sept. 15th. 1849, Marshal of this state,0,,
Sept. 15th. 1849,"
 A",0,,
Sept. 15th. 1849, Y,0,,
Sept. 15th. 1849," Ellis  Present Post Master here
 Wm",0,,
Sept. 15th. 1849, S,0,,
Sept. 15th. 1849, Wallace  Present Pension Agent of this state,0,,
Sept. 15th. 1849,"
 LINCOLN",0,,
Sept. 16- 1849,To John M,0,,
Sept. 16- 1849," Clayton  1 
 Hon J",0,,
Sept. 16- 1849, M,0,,
Sept. 16- 1849, Clayton,0,,
Sept. 16- 1849," Springfield, Illinois,
 Secretary of State Sept",0,,
Sept. 16- 1849," 16  1849
 Dear Sir  I send you a paper recommending Simeon Francis for the appointment of Secretary for the Oregon Teritory",0,,
Sept. 16- 1849,"
 I know I have no right to claim the disposal of the office  but I do think, under all the circumstances, that he ought to receive the appointment",1,fact,256
Sept. 16- 1849," If a long course of uniform and efficient action as a whig editor  if an honesty unimpeached, and qualifications undisputed  if the fact that he has advanced to the meridian of life without ever before asking for an office, be considerations of importance with the Administration, I can not but feel that the appointment, while it will do him justice, will also do honor to the Administration",1,demand,256
Sept. 16- 1849, Your Obt,0,,
Sept. 16- 1849, Servt,0,,
Sept. 16- 1849, A,0,,
Sept. 16- 1849, LINCOLN,0,,
Sept. 23. 1849,"o Thomas Ewing  1 
 Tremont, Illinois, Sept",0,,
Sept. 23. 1849, 23,0,,
Sept. 23. 1849," 1849
 Hon",0,,
Sept. 23. 1849, T,0,,
Sept. 23. 1849," Ewing
 Secretary etc",0,,
Sept. 23. 1849,"
 Dear Sir
 Your despatch of the 20th announcing my appointment as Governor of Oregon is just received, having reached Springfield in my absence, and been forwarded to me here by mail",1,event,257
Sept. 23. 1849," I have just written a friend at Springfield to answer you by Telegraph that I decline the appointment, which I suppose will reach you long before this will",1,demand,257
Sept. 23. 1849," May I request you to express my gratitude to the President, for these repeated evidences of his kindness and confidence 
 Your Obt Sevt A",0,,
Sept. 23. 1849, LINCOLN,0,,
"September 27, 1849.","To John Addison  1 
 Springfield, Illinois,
 John Addison, Esq",0,,
"September 27, 1849."," September 27, 1849",0,,
"September 27, 1849.","
 My dear Sir  Your letter is received",0,,
"September 27, 1849."," I can not but be grateful to you and all other friends who have interested themselves in having the governorship of Oregon offered to me  but on as much reflection as I have had time to give the subject, I cannot consent to accept it",1,demand,258
"September 27, 1849."," I have an ever abiding wish to serve you  but as to the secretaryship, I have already recommended our friend Simeon Francis, of the  Journal",1,event,259
"September 27, 1849.",  Please present my respects to G,0,,
"September 27, 1849.", T,0,,
"September 27, 1849.", M,0,,
"September 27, 1849."," Davis  2  generally, and my thanks especially for his kindness in the Oregon matter",,,
"September 27, 1849."," Yours as ever, A",0,,
"September 27, 1849.", LINCOLN,0,,
"September 27, 1849.",,0,,
Sept. 27. 1849,To John M,0,,
Sept. 27. 1849," Clayton  1 
 Hon  J",0,,
Sept. 27. 1849, M,0,,
Sept. 27. 1849," Clayton Springfield, Illinois",0,,
Sept. 27. 1849,"
 Secretary of State Sept",0,,
Sept. 27. 1849, 27,0,,
Sept. 27. 1849," 1849
 Dear Sir  Your letter of the 17th",0,,
Sept. 27. 1849, Inst,0,,
Sept. 27. 1849," saying you had received no answer to yours informing me of my appointment as Secretary of Oregon, is received, and surprises me very much",1,event,260
Sept. 27. 1849," I received that letter, accompanied by the commission, in due course of mail, and answered it two days after, declining the office, and warmly recommending Simeon Francis for it",1,event,260
Sept. 27. 1849," I have also written you several letters since,  2  alluding to the same matter, all of which ought to have reached you before the date of your last letter",1,event,260
Sept. 27. 1849, Your Obt,0,,
Sept. 27. 1849, Servt,0,,
Sept. 27. 1849,"
 A",0,,
Sept. 27. 1849, LINCOLN,0,,
Sept. 27. 1849,"To Thomas Ewing  b 
 Hon  T",0,,
Sept. 27. 1849," Ewing, Secretary  c",0,,
Sept. 27. 1849," Springfield, Illinois,
 Dear Sir  Sept",0,,
Sept. 27. 1849, 27,0,,
Sept. 27. 1849," 1849
 Some discrepancy may appear between my letter of the 23rd",0,,
Sept. 27. 1849,"  b  FOOTNOTES 2  and my Telegraphic despatch of to day, to explain which I write this",0,,
Sept. 27. 1849," As I told  y ou in that letter, I sent a dispatch the same  d ay to a friend at Springfield to be forwarded  to  you  but that friend and some others, supposing  I  had decided hastily, witheld the despatch, and  wr ote me again",1,event,261
Sept. 27. 1849," On receiving their letter, I came to Springfield, and now Telegraph you myself",0,,
Sept. 27. 1849, Your Obt,0,,
Sept. 27. 1849, Servt,0,,
Sept. 27. 1849,"
 A",0,,
Sept. 27. 1849, LINCOLN,0,,
"Oct. 13, 1849","To Thomas Ewing  1 
 Springfield, Ills Oct",0,,
"Oct. 13, 1849"," 13, 1849
 Hon",0,,
"Oct. 13, 1849", T,0,,
"Oct. 13, 1849", Ewing Secretary etc,0,,
"Oct. 13, 1849","
 Dear Sir 
 I have just received a letter from a friend at Washington, from which the following is an extract",0,,
"Oct. 13, 1849","  Again   told me that there was a clique in Springfield determined to prevent Butterfield s confirmation  and, that Lincoln would give a thousand dollars to have it done, but, says  , one of the company who meets with them, keeps Butterfield weekly posted etc",1,event,262
"Oct. 13, 1849"," 
 This annoys me a little",0,,
"Oct. 13, 1849", I am unwilling for the Administration to believe or suspect such a thing,1,event,262
"Oct. 13, 1849"," I write this therefore, to assure you that I am neither privy to, nor cognizant of, any such clique  and that I most potently disbelieve in the existence of any such",1,event,263
"Oct. 13, 1849", I opposed the appointment of Mr,0,,
"Oct. 13, 1849", B,0,,
"Oct. 13, 1849"," because I believed it would be a matter of discouragement to our active, working friends here, and I opposed if for no other reason",1,event,264
"Oct. 13, 1849"," I never did, in any true sense, want the office myself",0,,
"Oct. 13, 1849", Since Mr,0,,
"Oct. 13, 1849"," B s appointment, having no personal ill will to him, and believing it to be for the interest of the Administration and of our cause generally, I have constantly desired his confirmation",1,demand,265
"Oct. 13, 1849"," I have seen in the Newspapers but one matter of complaint against him, and in that  the matter of the Land Warrants  I believe he is right",1,event,266
"Oct. 13, 1849", What I am here saying depends on my word alone  but I think Mr,0,,
"Oct. 13, 1849", B,0,,
"Oct. 13, 1849"," himself, if appealed to, will not say he disbelieves me",0,,
"Oct. 13, 1849","
 Your Obt",0,,
"Oct. 13, 1849", Servt,0,,
"Oct. 13, 1849", A,0,,
"Oct. 13, 1849", LINCOLN,0,,
Oct. 14. 1849,"To Isaac Onstott  1 
 Dear Isaac  Springfield, Oct",0,,
Oct. 14. 1849, 14,0,,
Oct. 14. 1849," 1849
 I have but a moment to say your letter is received  and that when a Petition comes to me in relation to your Post Master it shall be attended to at once",1,event,267
Oct. 14. 1849," Give my respects to your father and mother, and believe me ever  Your friend A",0,,
Oct. 14. 1849, LINCOLN,0,,
Novr. 5. 1849,To William B,0,,
Novr. 5. 1849," Preston  1 
 Hon  W",0,,
Novr. 5. 1849, B,0,,
Novr. 5. 1849," Preston Lexington, Ky",0,,
Novr. 5. 1849,"
 Secretary of the Navy",0,,
Novr. 5. 1849, Novr,0,,
Novr. 5. 1849, 5,0,,
Novr. 5. 1849," 1849
 Dear Sir  Being here in Kentucky on private business,  2  I have learned that the name of Dr",0,,
Novr. 5. 1849, John T,0,,
Novr. 5. 1849, Parker  3  is before you as an applicant for the Hemp Agency of the State,0,,
Novr. 5. 1849," I understand that his name has been presented in accordance with the wish of the hemp growers, rather than his own",1,event,268
Novr. 5. 1849," I personally know him to be a gentleman of high character, of excellent general information, and, withal, an experienced hemp grower himself",1,fact,268
Novr. 5. 1849," I disclaim all right of interference as to the offices out of my own state  still I suppose there is no impr opr iety in my stating the facts as above  and I will venture to add that I shall be much gratified, if Dr",1,demand,269
Novr. 5. 1849, Parker shall receive the appointment,1,demand,269
Novr. 5. 1849, Your Obt,0,,
Novr. 5. 1849, Servt,0,,
Novr. 5. 1849, A,0,,
Novr. 5. 1849, LINCOLN,0,,
Novr. 17th. 1849,"To Thomas Ewing  1 
 Hon",0,,
Novr. 17th. 1849, Thos,0,,
Novr. 17th. 1849, Ewing  Springfield Novr,0,,
Novr. 17th. 1849, 17th,0,,
Novr. 17th. 1849, 1849,0,,
Novr. 17th. 1849,"
 I most anxiously desire that Simeon Francis be appointed Surveyor General of Oregon",1,event,270
Novr. 17th. 1849, ABRAHAM LINCOLN,0,,
Novr. 17th. 1849,,0,,
Novr. 17. 1849,To Josiah M,0,,
Novr. 17. 1849," Lucas  1 
 J",0,,
Novr. 17. 1849, M,0,,
Novr. 17. 1849," Lucas Springfield,
 Dear Sir  Novr",0,,
Novr. 17. 1849, 17,0,,
Novr. 17. 1849," 1849
 I have been from home a month, so that your letter of the 17th",0,,
Novr. 17. 1849, of October was not received by me till yesterday,0,,
Novr. 17. 1849, I regret that the elections in the states have gone so badly  but I think there is some reason for hoping that this year has been the administration s  darkest hour,1,event,271
Novr. 17. 1849,  The appointments were it s most difficult task  and this year it has necessarily been viewed in connection with them alone,1,event,272
Novr. 17. 1849," These are pretty much through with, and next we can get on grounds of measures policy where we can unite   rally again",1,demand,272
Novr. 17. 1849," At least, I hope so",0,,
Novr. 17. 1849, I am sorry Don  Morrison has thought fit to assail you  and exceedingly glad Mr,1,event,273
Novr. 17. 1849, Ewing has sustained you,1,event,273
Novr. 17. 1849," I am glad of this, for your sake and my own my own, because I think it shows Mr",0,,
Novr. 17. 1849, Ewing is keeping faith with me in regard to my friends,1,event,274
Novr. 17. 1849," By the way, I have a better opinion of Mr",0,,
Novr. 17. 1849," Ewing than you, perhaps, suppose I have",0,,
Novr. 17. 1849,"
 As to the suppression of some of my letters of recommendation for the Genl",0,,
Novr. 17. 1849," Land Office, Addison  2  never said or wrote a word to me, or I to him",0,,
Novr. 17. 1849," After the appointment was made I requested my letters to be returned to me, upon which a sealed bundle was sent to my room",1,event,275
Novr. 17. 1849," I took it, or rather, brought it home unopened",0,,
Novr. 17. 1849," Some days after I reached here I opened it, and discovered that two letters were missing which I knew ought to be in it",1,event,276
Novr. 17. 1849," I did not make the matter public here, and I wrote to no one concerning it elsewhere, except Mr",0,,
Novr. 17. 1849, Ewing himself,0,,
Novr. 17. 1849," He answered my letter, and that subject has been dropped for at least three months",1,event,277
Novr. 17. 1849," Till you mention it, I did not suppose Addison had any knowledge of it",1,event,277
Novr. 17. 1849," I dont perceive that it would do any harm to any one, but perhaps it will be more prudent for you not to speak of my having mentioned the subject to you",1,demand,277
Novr. 17. 1849, Your friend as ever A,0,,
Novr. 17. 1849, LINCOLN,0,,
"Nov. 21, 1849","To the Editor of the Chicago Journal  1 
 Springfield,Editor of the Chicago Journal Nov",0,,
"Nov. 21, 1849"," 21, 1849",0,,
"Nov. 21, 1849","
 Dear Sir Some person, probably yourself, has sent me the number of your paper containing an extract of a supposed speech of Mr",1,event,278
"Nov. 21, 1849"," Linder, together with your editorial comments",0,,
"Nov. 21, 1849","  2  As my name is mentioned, both in the speech and in the comments, and as my attention is directed to the article by a special mark in the paper sent me, it is perhaps expected that I should take some notice of it",1,event,278
"Nov. 21, 1849"," I have to say, then, that I was absent, from before the commencement, till after the close of the late session of the legislature, and that the fact of such a speech having been delivered never came to my knowledge, till I saw a notice of your article, in the Illinois Journal, one day before your paper reached me",1,event,279
"Nov. 21, 1849"," Had the intention of any whig to deliver such a speech been known to me, I should, to the utmost of my ability, have endeavored to prevent it",1,event,279
"Nov. 21, 1849", When Mr,0,,
"Nov. 21, 1849"," Butterfield was appointed commissioner of the land office, I expected him to be a faithful and able officer, and nothing has since come to my knowledge disappointing that expectation",1,event,279
"Nov. 21, 1849", As to Mr,0,,
"Nov. 21, 1849"," Ewing, his position has been one of great difficulty",0,,
"Nov. 21, 1849"," I believe him, too, to be an able and faithful officer",0,,
"Nov. 21, 1849"," A more intimate acquaintance with him, would probably change the views of most of those who have complained of him",0,,
"Nov. 21, 1849"," Your ob t serv t,
 A",0,,
"Nov. 21, 1849", LINCOLN,0,,
"Nov. 21, 1849",,0,,
Novr. 25 1849,To John M,0,,
Novr. 25 1849," Clayton  1 
 Hon  J",0,,
Novr. 25 1849, M,0,,
Novr. 25 1849, Clayton,0,,
Novr. 25 1849," Springfield, Ills",0,,
Novr. 25 1849,"
 Secretary of State Novr",0,,
Novr. 25 1849," 25 1849
 Dear Sir Allow me to introduce our friend, Dr",0,,
Novr. 25 1849, A,0,,
Novr. 25 1849, G,0,,
Novr. 25 1849, Henry of this place,0,,
Novr. 25 1849," I solicit for him your kindness and confidence  and this
 Page 69I do, not cerimoniously merely, but in all sincerety",1,event,280
Novr. 25 1849," You may perhaps remember his name, as that of the first person in whose behalf I made an appeal to you immediately after the inaugeration of Genl",1,event,280
Novr. 25 1849, Taylor,0,,
Novr. 25 1849, Your Obt,0,,
Novr. 25 1849, Servt,0,,
Novr. 25 1849, A,0,,
Novr. 25 1849, LINCOLN,0,,
Jany 25- 1850,"To Zachary Taylor  1 
 His Excellency Springfield, Ills",0,,
Jany 25- 1850,"
 The President of the U",0,,
Jany 25- 1850,S,0,,
Jany 25- 1850, Jany 25  1850,0,,
Jany 25- 1850,"
 Dear Sir  In a letter to you of this date I have strongly recommended Hon Stephen T",0,,
Jany 25- 1850, Logan for U,0,,
Jany 25- 1850,S,0,,
Jany 25- 1850, Judge of the District Court for Illinois,0,,
Jany 25- 1850,  2  Understanding that a portion of our good whig friends are recommending Hon  Samuel D,0,,
Jany 25- 1850," Lockwood for the same office, I mean not to abate in the least my recommendation of Judge Logan, when I say that Judge Lockwood too is most worthy of such an appointment",1,event,281
Jany 25- 1850," His moral worth, and legal ability are above all question",1,fact,281
Jany 25- 1850," For about twentyfive years he was a judge of our Supreme Court  and his opinions, extending through nearly all our books of Reports, are a sufficient guarranty of his capacity, to all who may not personally know him",1,event,281
Jany 25- 1850," His appointment, I think, would give very general satisfaction",0,,
Jany 25- 1850, Your Obt,0,,
Jany 25- 1850, Servt,0,,
Jany 25- 1850, A,0,,
Jany 25- 1850, LINCOLN,0,,
Jany 25- 1850,,0,,
Jany. 29: 1850,Page 72To Orville H,0,,
Jany. 29: 1850," Browning  1 
 Dear Browning  Springfield, Jany",0,,
Jany. 29: 1850," 29  1850 
 Yours of the 26th",0,,
Jany. 29: 1850, was received last night,0,,
Jany. 29: 1850," As you anticipate, I had already recommended Judge Logan for District Judge  and more, I had already said all I could consistently with this, in favor of Judge Lockwood",1,event,282
Jany. 29: 1850,  2  I certainly esteem Mr,0,,
Jany. 29: 1850, Bushnell  3  as being every way worthy of such an office,0,,
Jany. 29: 1850," In moral character, and legal attainments, he is entirely sound and sufficient",1,fact,283
Jany. 29: 1850," If you think this letter can be used to any advantage, you are at liberty to so use it",1,demand,283
Jany. 29: 1850," What I here say, I say most cheerfully  and more I could not now say consistently",1,event,283
Jany. 29: 1850, Yours as ever,0,,
Jany. 29: 1850, A,0,,
Jany. 29: 1850, LINCOLN,0,,
Feb: 8 1850,To Thomas J,0,,
Feb: 8 1850," Turner  1 
 Hon  T",0,,
Feb: 8 1850, J,0,,
